"ID" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ADCY3" "ADCY3" 1.2370101362904 7.45136210347357 8.29975346237153 5.89824728690729e-12 5.99402080720955e-10 16.9717030069569
"PYCR1" "PYCR1" -0.95206756479923 8.15104768057616 -8.2844895425906 6.28854477262522e-12 6.35917473361825e-10 16.9091522665506
"LGR4" "LGR4" -2.05087892272254 7.72288588280363 -8.2673283955767 6.75830453448347e-12 6.80070958254297e-10 16.8388233717906
"GPT2" "GPT2" -1.30416572871546 6.85549468136482 -8.26523153917307 6.81805948522096e-12 6.82737195671297e-10 16.8302299132897
"LDB2" "LDB2" 1.7971058210665 9.94389133150319 8.26310582334309 6.87917655680675e-12 6.85513283291888e-10 16.8215181314211
"MYOC" "MYOC" 1.20982815117233 6.33744879397634 8.2517292067938 7.21570980564485e-12 7.13881092675653e-10 16.7748927232763
"SEMA6A" "SEMA6A" 1.58786979570241 7.43863982077559 8.25114591373943 7.23340156257482e-12 7.13881092675653e-10 16.7725021448081
"STAP2" "STAP2" -1.01589249200185 8.01778728032745 -8.24263680079699 7.49648048917947e-12 7.36305031013762e-10 16.7376278563068
"AGTPBP1" "AGTPBP1" 0.99729852261224 8.65145800856413 8.23582027775149 7.71411975641360e-12 7.54073573141231e-10 16.7096900748473
"TAMALIN" "TAMALIN" 0.741053150197628 7.89472829411765 8.21616171596778 8.37784212710834e-12 8.15072716517915e-10 16.6291163482168
"RILPL2" "RILPL2" 0.86466180632411 10.3186862647059 8.20929020112567 8.62307608432563e-12 8.34974084240738e-10 16.6009515950369
"PIAS3" "PIAS3" -0.905998112971741 8.64617217964926 -8.2014967752268 8.90991535471807e-12 8.58698321134519e-10 16.5690077043911
"SLC31A2" "SLC31A2" 1.27759749462033 9.0961965690014 8.19612649324048 9.11310674929749e-12 8.74176894156911e-10 16.5469956017586
"GABARAPL1" "GABARAPL1" 0.931354543940119 8.79634590093108 8.19399743943973 9.19493967955373e-12 8.7792428717153e-10 16.5382688259809
"DECR2" "DECR2" -0.83333330841663 8.99200176605931 -8.18799737568772 9.42953688917869e-12 8.96155246578982e-10 16.5136750112429
"NUDT16L1" "NUDT16L1" -0.840120287937011 8.0520992401062 -8.16604181616212 1.03401941298485e-11 9.78119973211586e-10 16.4236789700545
"THBS2" "THBS2" -2.14839168265249 9.78932628847232 -8.16393421994055 1.04321110251027e-11 9.78119973211586e-10 16.415039778041
"TMEM88" "TMEM88" 1.02120648616601 6.97808352941176 8.16386984204593 1.04349315146793e-11 9.78119973211586e-10 16.4147758879751
"SLX4IP" "SLX4IP" -1.02483813438735 7.85916576470588 -8.1503065251414 1.10464971087102e-11 1.03073860294365e-09 16.3591783664809
"KCNT2" "KCNT2" 1.84473007905138 6.58387217647059 8.14661123046934 1.12192456211113e-11 1.04212069733109e-09 16.3440308171057
"DHTKD1" "DHTKD1" -0.88594725494071 8.92677639705882 -8.13821437416972 1.16218975757885e-11 1.07465906953057e-09 16.3096107020196
"TNNC1" "TNNC1" 2.35114094255609 7.29526202035483 8.13409702482326 1.18245856755066e-11 1.08849818272108e-09 16.2927329166187
"XPR1" "XPR1" -1.24463328948364 9.99515872227315 -8.12008412821686 1.254127756462e-11 1.14784563306981e-09 16.2352910925416
"MRPL55" "MRPL55" -0.643445737958624 7.94696327449616 -8.11932877008854 1.25811217576339e-11 1.14784563306981e-09 16.2321947073601
"STEAP3" "STEAP3" -1.36439408608432 8.51544064169636 -8.1134595811354 1.2895059229706e-11 1.17128219410356e-09 16.2081355284454
"ABCB6" "ABCB6" -0.921167651006914 7.55441247903962 -8.11206091623047 1.29710213706092e-11 1.17299174755888e-09 16.2024020653683
"CASK" "CASK" -0.790294327902679 9.25957398163484 -8.10802814201085 1.31925581435125e-11 1.18779312969309e-09 16.1858707408167
"SFXN1" "SFXN1" -1.08150168072305 7.6376954778586 -8.09323172964961 1.4038296825037e-11 1.25841990054306e-09 16.1252165063713
"STK32A" "STK32A" -1.33361738932806 7.54525698529412 -8.08584451664431 1.44806203223441e-11 1.28701101855308e-09 16.094934421213
"TENT5B" "TENT5B" 1.38729226482213 7.53015617647059 8.08486219426696 1.45404793142462e-11 1.28701101855308e-09 16.0909076297446
"COMP" "COMP" -2.57162310120317 7.49823736514969 -8.08478275120457 1.454533107484e-11 1.28701101855308e-09 16.0905819722612
"RAB40C" "RAB40C" -0.92682571146245 8.60005047058823 -8.07316403398537 1.52726304994166e-11 1.34556463043787e-09 16.0429539105476
"CETP" "CETP" 1.08656790344921 5.61717223591856 8.05110216568528 1.67552333061912e-11 1.46987790303202e-09 15.9525172211487
"GSS" "GSS" -0.823385772485931 9.57020320400147 -8.04189627966962 1.74156732318132e-11 1.52131463873473e-09 15.9147804961816
"ANKRD33B" "ANKRD33B" 0.66270314229249 6.69893208823529 8.04067643059132 1.75051178605395e-11 1.52264855695404e-09 15.909780115523
"FCN1" "FCN1" 2.24852250456894 7.78128678949578 8.0368506607203 1.77886302972082e-11 1.54078060228308e-09 15.8940976289529
"CDCA7" "CDCA7" -2.42782557239499 7.56008717505374 -8.03188718662632 1.81633070163046e-11 1.56662338836429e-09 15.8737515746173
"HYAL2" "HYAL2" 1.01738951567858 9.36884948249682 8.02969194558182 1.83315257797638e-11 1.57451699249787e-09 15.8647529688593
"LINC00968" "LINC00968" 2.06251083003953 6.54558817647059 8.02342718272882 1.88202027500489e-11 1.60975467522085e-09 15.8390729213166
"ANKRD29" "ANKRD29" 2.08484362648221 8.11064601470588 8.02111073620669 1.90041753489498e-11 1.61874569113378e-09 15.8295775597371
"AMMECR1" "AMMECR1" -0.900780307718229 8.65405677492416 -8.01809673078131 1.92462427848584e-11 1.63259037970072e-09 15.8172228664462
"RUSC1" "RUSC1" -0.759521181065136 9.03659759786268 -8.0148526921985 1.95102311638438e-11 1.64817294375056e-09 15.803925293809
"TSPAN18" "TSPAN18" 1.106265756917 7.33116666176471 8.01144367793585 1.97915469153992e-11 1.66508555360375e-09 15.7899515291553
"DKK2" "DKK2" 2.06197810713158 6.15485036048527 8.00540890098443 2.02995248201973e-11 1.69793810841175e-09 15.7652147474276
"MNDA" "MNDA" 2.00992137261065 9.68213721587665 8.00484718206498 2.03474656405538e-11 1.69793810841175e-09 15.7629122502397
"AP1S2" "AP1S2" 1.2329522687747 10.7343872352941 8.00100404039696 2.06785155463633e-11 1.71857719488156e-09 15.7471591834032
"KLRC3" "KLRC3" 1.26533081952192 5.03451081385766 7.99316568725328 2.13705010520217e-11 1.76892599030606e-09 15.7150299889946
"IL3RA" "IL3RA" 0.750993482593124 7.16717769498606 7.98769162249029 2.18674467195611e-11 1.80279094883193e-09 15.6925921803871
"TAL1" "TAL1" 1.63116610749024 7.2070149126023 7.98478434107187 2.21360555114059e-11 1.81763579015256e-09 15.6806755194362
"ST6GALNAC5" "ST6GALNAC5" 1.71855683399209 7.27419602941176 7.9825148856603 2.23480249064702e-11 1.82773010071722e-09 15.6713732857054
"RGCC" "RGCC" 1.68151514374783 11.9850547314611 7.97533001888918 2.30325730260348e-11 1.87624071062874e-09 15.641923599605
"TMEM140" "TMEM140" 0.990022451033317 8.83907036034647 7.96942066306542 2.36112777172499e-11 1.91577987739014e-09 15.6177023355074
"DEFA1" "DEFA1" 2.15114586658953 6.037674470276 7.96742032509271 2.38104462968152e-11 1.92433402197253e-09 15.6095034144345
"EFCC1" "EFCC1" 0.884475039838352 6.81360799103092 7.9647239440861 2.40815785517754e-11 1.9386142921994e-09 15.5984516264781
"TPBG" "TPBG" -1.19499119253605 9.91912673609944 -7.94897943521136 2.57275244600674e-11 2.06302586764165e-09 15.5339201013414
"STXBP6" "STXBP6" 3.23892709486166 7.29549026470588 7.94070671662045 2.66369546942208e-11 2.12763971191815e-09 15.5000138912317
"PPP1R15A" "PPP1R15A" 1.54190105335968 9.01919101470588 7.93930414979298 2.67942958119088e-11 2.13191203266227e-09 15.4942654578547
"GNG11" "GNG11" 1.61723294815099 9.92136162003292 7.92987220536563 2.78767826443601e-11 2.20947719738774e-09 15.4556090712756
"VSIG4" "VSIG4" 1.99109454965077 10.1107375165095 7.92668858897196 2.82519413314391e-11 2.23059942942993e-09 15.4425613806896
"CASP1" "CASP1" 0.873100302220485 10.1072379278191 7.9257078224136 2.83685289383897e-11 2.23122284309297e-09 15.4385418425752
"ADGRE5" "ADGRE5" 1.22137913928447 9.92698491806591 7.91889995255649 2.91911708144931e-11 2.28716165832029e-09 15.4106410123989
"FREM3" "FREM3" 1.01117639920949 3.92933608823529 7.917714330474 2.93368563597545e-11 2.28983645381384e-09 15.405782007584
"SRD5A1" "SRD5A1" -2.00266341931878 8.70738295009157 -7.91396267820066 2.98026529774268e-11 2.3093143768271e-09 15.390406814685
"ADGRL2" "ADGRL2" 1.77057326846735 9.4231568334441 7.9138928318384 2.98113946735767e-11 2.3093143768271e-09 15.3901205687035
"GZMH" "GZMH" 1.62706453879947 7.63908257664636 7.90531575139339 3.09045826853769e-11 2.37832349413955e-09 15.3549702267743
"GPR65" "GPR65" 1.44751819000952 8.66525766919149 7.90451518935543 3.10086400678843e-11 2.37832349413955e-09 15.3516894328649
"SLC7A7" "SLC7A7" 1.06425952801547 9.626281467771 7.90419911740898 3.10498195844408e-11 2.37832349413955e-09 15.3503941364384
"CTSW" "CTSW" 1.24599790634053 7.33075390874705 7.89883361129778 3.17572643553716e-11 2.42346885757274e-09 15.328405915445
"GBP4" "GBP4" 1.48248783794466 7.68759985294118 7.893776354858 3.2438807688703e-11 2.46631053419887e-09 15.3076812640281
"FGL2" "FGL2" 1.31988198221344 10.39068775 7.89168617966452 3.27247426876608e-11 2.47886906971329e-09 15.2991158188457
"CFD" "CFD" 1.86635712178639 10.6297896954634 7.88914361544518 3.30759621646612e-11 2.49626232101531e-09 15.2886965827182
"LYPLA2" "LYPLA2" -0.650943401173914 9.64523416488123 -7.8866977303466 3.3417381397074e-11 2.50363329871389e-09 15.2786736133812
"PCDH12" "PCDH12" 0.944283331794346 8.05959812977996 7.88604895902522 3.35085324287666e-11 2.50363329871389e-09 15.2760150333389
"P2RY14" "P2RY14" 1.20712250772081 8.4092178983195 7.8858288431839 3.35395146700273e-11 2.50363329871389e-09 15.2751130287253
"KIF17" "KIF17" 0.630933456324695 6.67409311772381 7.8829238170378 3.39511017881096e-11 2.52517470110983e-09 15.2632086920382
"SELP" "SELP" 1.44078849590562 8.28254558164393 7.87606284950277 3.49433210509909e-11 2.5895902329774e-09 15.2350940085314
"TMEM134" "TMEM134" -0.64358950619598 8.64360881901432 -7.8749327602985 3.5109509672313e-11 2.59254681493972e-09 15.230463225198
"NIPSNAP1" "NIPSNAP1" -0.759044319611007 9.75902438374742 -7.86860786843099 3.60543234560357e-11 2.65277115378316e-09 15.2045459692712
"NOTCH4" "NOTCH4" 1.20695060008712 8.06000398388469 7.86691891788164 3.63108896718482e-11 2.66210693994178e-09 15.1976253255036
"DDR1" "DDR1" -0.726031697654029 10.7753347323967 -7.85886126784389 3.75602575415181e-11 2.74390379648499e-09 15.1646089008824
"SASH1" "SASH1" 1.3847293201581 10.4414997058824 7.85370344540613 3.83824540974976e-11 2.79402488550862e-09 15.1434751277657
"DPP6" "DPP6" 0.821108685856576 5.77469994790784 7.84874342707241 3.91900778396819e-11 2.84273469220138e-09 15.1231522458896
"SIRPB2" "SIRPB2" 0.947015704215574 5.34571972231496 7.84539391199473 3.97450523966779e-11 2.87283956196833e-09 15.1094283722883
"CD36" "CD36" 2.87605841106719 8.85435802941176 7.83461730492135 4.15844443154046e-11 2.98533230931446e-09 15.0652749699285
"FAM241B" "FAM241B" -0.762534782608695 7.44874435294118 -7.83457278176802 4.15922174816804e-11 2.98533230931446e-09 15.0650925559308
"SOX7" "SOX7" 2.59902491501976 8.91844113235294 7.83279001921147 4.19046605930668e-11 2.98909743609563e-09 15.0577885006409
"CD34" "CD34" 1.28436612259392 8.28404398259367 7.83261252776317 4.19358954401569e-11 2.98909743609563e-09 15.0570613135593
"DACH1" "DACH1" 2.03588547035573 7.94067117647059 7.83121129706642 4.21833014135354e-11 2.99632806718704e-09 15.0513204544687
"SIX4" "SIX4" -1.61638631422925 7.91010007352941 -7.82264778663953 4.37273153332245e-11 3.09529079020839e-09 15.016236412528
"MCEMP1" "MCEMP1" 2.70980916205534 9.96354652941177 7.8181947451545 4.45523922904987e-11 3.14285741903559e-09 14.9979931736753
"AHNAK" "AHNAK" 1.00254446504466 11.563033130997 7.81367806340953 4.54051518412425e-11 3.19204437327749e-09 14.9794895912369
"TRIM27" "TRIM27" -0.570103054827793 9.72490575274258 -7.81206691247858 4.57132708260586e-11 3.20273728162912e-09 14.9728892496755
"SULT1C4" "SULT1C4" -0.664648039352197 11.912683627194 -7.80261709543876 4.75629924956579e-11 3.32099697262199e-09 14.9341775471541
"PLAC9" "PLAC9" 1.60253848023715 8.04873689705882 7.79272451554385 4.95795441244432e-11 3.45006400605617e-09 14.8936539361562
"GIMAP7" "GIMAP7" 1.5772212687747 9.12414188235294 7.79086380929824 4.99682759115569e-11 3.46536745916365e-09 14.8860320276402
"TMEM177" "TMEM177" -1.04102425209704 6.93591661441076 -7.78138927310083 5.19953933915187e-11 3.59380954727642e-09 14.8472231251119
"CSF3R" "CSF3R" 1.27130975061963 8.5716196104484 7.77295230850912 5.38695663344002e-11 3.7108538849415e-09 14.8126658573777
"ERO1A" "ERO1A" -0.979449011857707 10.5015881764706 -7.77207476808672 5.40683353031771e-11 3.71208958897532e-09 14.8090715968361
"FAT1" "FAT1" -1.08168952451267 10.0307737251786 -7.76378866321967 5.59816928745948e-11 3.8306406377656e-09 14.7751339232377
"PSMG3" "PSMG3" -1.0576108404941 8.94842660391036 -7.7618971736913 5.642785679594e-11 3.84834233989055e-09 14.7673871032562
"TTC22" "TTC22" -1.47602998814229 7.88092314705882 -7.75478455291208 5.81376039706802e-11 3.9518170010269e-09 14.7382572530112
"ALKAL2" "ALKAL2" 2.51331915810277 6.80414214705882 7.75323120547884 5.85178321059822e-11 3.9645348431406e-09 14.7318956499403
"ADPRH" "ADPRH" 0.914323774703557 7.48739367647059 7.75084744653526 5.91061646878269e-11 3.99122154181484e-09 14.7221332766155
"RCC1" "RCC1" -1.04144004995384 7.96370653620617 -7.74424006044901 6.0767994560912e-11 4.08998489293902e-09 14.6950742933129
"USHBP1" "USHBP1" 0.518494454545455 6.53798370588235 7.74212788706132 6.13090113641223e-11 4.11291302379968e-09 14.6864246084468
"STARD8" "STARD8" 1.09548549024695 7.50037528945499 7.73980642489448 6.19091872973719e-11 4.13092717106887e-09 14.6769179774827
"ST6GALNAC1" "ST6GALNAC1" -2.25001215019763 8.95754758823529 -7.73953398330395 6.19800062689601e-11 4.13092717106887e-09 14.6758023092039
"NVL" "NVL" -0.698689113969032 8.49217677308432 -7.73443859099425 6.33195215695306e-11 4.20654737469037e-09 14.6549366396575
"CALCRL" "CALCRL" 2.13685481794308 8.13828891467709 7.72821036699823 6.49961790693253e-11 4.30400504495197e-09 14.629432890763
"FHL5" "FHL5" 2.03132108103831 6.39638578975509 7.72462571526714 6.59812091404819e-11 4.3551841197293e-09 14.6147546615229
"ASPA" "ASPA" 1.64506644742675 6.53558459174531 7.7204342801028 6.71519032778464e-11 4.41825086694754e-09 14.5975922257535
"SUGCT" "SUGCT" -1.35592124245749 6.85590932070114 -7.71260758169581 6.9393770186244e-11 4.53709285495834e-09 14.56554589903
"FAM189A1" "FAM189A1" 0.589407444960924 4.7766777207959 7.71258552434147 6.94001927346511e-11 4.53709285495834e-09 14.5654555877149
"KIAA0040" "KIAA0040" 1.08739510371495 8.29411987425132 7.70632336189701 7.12477972639886e-11 4.64309454677828e-09 14.5398164023034
"TRGV9" "TRGV9" 1.37857624551375 7.25514639728817 7.7054122646501 7.15206726209947e-11 4.646127745455e-09 14.5360861822344
"IRF1" "IRF1" 1.1625630832111 9.18994281901822 7.69796811301958 7.37896720910757e-11 4.7784050116265e-09 14.5056091328478
"CASP4LP" "CASP4LP" 1.2369553972332 7.66313319117647 7.6940344609259 7.501754794053e-11 4.8426422142239e-09 14.4895050086334
"TFAP2A" "TFAP2A" -1.8913999602748 6.98573731514933 -7.6925044121415 7.5500640696485e-11 4.85854906651236e-09 14.4832412010929
"ZNF106" "ZNF106" 0.931936946177033 9.56145563668831 7.69085267188515 7.60256437978402e-11 4.87704504963145e-09 14.4764792788922
"GRTP1" "GRTP1" -1.39084160079051 7.09287711764706 -7.68193282702785 7.89244509231964e-11 5.04723093006659e-09 14.439964397531
"MS4A7" "MS4A7" 1.4691106724746 10.3660529314378 7.6792129593266 7.9830132751516e-11 5.08929492274261e-09 14.4288306147347
"LRIG3" "LRIG3" -1.61846066403162 8.23896926470588 -7.67380097618808 8.16632425738030e-11 5.19004038252331e-09 14.4066772907656
"GALNT7" "GALNT7" -1.34881939367451 10.0150433258597 -7.67153069240566 8.24446770147138e-11 5.22353188196927e-09 14.3973844029655
"ID2" "ID2" 1.05628951165683 10.0867065102677 7.66992186770184 8.30029527549174e-11 5.24272188970137e-09 14.3907991387062
"FILIP1" "FILIP1" 2.08304514624506 7.87324308823529 7.66636082067514 8.42521279440964e-11 5.30529963937549e-09 14.3762232832024
"KDM5B" "KDM5B" -0.78407053126415 9.67825649550765 -7.66415979897815 8.50335909150934e-11 5.33813319359339e-09 14.3672143878046
"LGI4" "LGI4" 0.680459424901185 7.18437398529412 7.65760969180662 8.74022572401272e-11 5.47010224580894e-09 14.3404053255337
"SEMA5A" "SEMA5A" 1.47234387572287 8.59135664434824 7.65631982210679 8.78764103408863e-11 5.48306064278941e-09 14.3351261462966
"TLR8" "TLR8" 2.03192764822134 8.32357711764706 7.6552476840162 8.82724799042007e-11 5.49108323476798e-09 14.3307381378767
"FGD5" "FGD5" 1.23911868774704 8.83163847058823 7.650480798442 9.00551564497369e-11 5.58505211963806e-09 14.311228828087
"AFAP1-AS1" "AFAP1-AS1" -2.63287055931261 7.96276385714832 -7.64968471157772 9.03563532375411e-11 5.58685307006098e-09 14.3079707725074
"GPR146" "GPR146" 1.3908902312253 7.17548048529412 7.63886421693285 9.45514083616927e-11 5.82868261516164e-09 14.2636889194031
"ADAMTSL4" "ADAMTSL4" 1.62699479841897 6.76719973529412 7.63204523852273 9.72944170216027e-11 5.97981973838162e-09 14.23578481092
"LRRC8E" "LRRC8E" -1.01772028458498 6.52438629411765 -7.62825594880126 9.88528959235885e-11 6.05746939558037e-09 14.2202792173564
"UNC5CL" "UNC5CL" -1.87968903952569 7.04892194117647 -7.62612962118752 9.97383145197312e-11 6.09353607280072e-09 14.2115785917189
"ITGAL" "ITGAL" 1.44342736761444 7.97800001441939 7.62109415783003 1.01866824720164e-10 6.18898435840563e-09 14.1909747981461
"PRF1" "PRF1" 1.60546128752016 9.46834788658285 7.62100812810885 1.01903581115603e-10 6.18898435840563e-09 14.1906227944386
"SIGLEC5" "SIGLEC5" 0.810911203450435 6.3549303594815 7.61105121083691 1.0624838985398e-10 6.43382580213127e-09 14.1498842309175
"MUC20" "MUC20" -1.7290407687747 8.22506904411765 -7.60587744047214 1.08578542238237e-10 6.5555891619604e-09 14.1287171649629
"RSPO1" "RSPO1" 0.793938472332015 6.00819433823529 7.60038054806762 1.11110140544898e-10 6.68876529356498e-09 14.106229146108
"HCAR3" "HCAR3" 2.36350755799575 7.89215929810057 7.59300153605379 1.14601434822375e-10 6.87876682465998e-09 14.0760429587271
"PDXDC1" "PDXDC1" -0.702252881966208 9.90542644909096 -7.58925906971725 1.16413780657361e-10 6.96717810301548e-09 14.0607339511466
"KRTCAP2" "KRTCAP2" -0.63960626049785 11.5534307640946 -7.58605080595405 1.17990189585277e-10 7.04099596455395e-09 14.0476105623565
"SLC22A18" "SLC22A18" -1.37809916434144 9.07869882508294 -7.57456827508909 1.23808876789674e-10 7.36680760214034e-09 14.0006443795711
"SSR4" "SSR4" -0.726205479621361 12.2146826400719 -7.57129182591407 1.25521112400069e-10 7.44710229869542e-09 13.987243839803
"HABP2" "HABP2" -1.80595778731343 7.62575608607137 -7.56639355917695 1.2812507227757e-10 7.57821193576997e-09 13.967210879964
"LCP1" "LCP1" 1.40761716126191 10.1318129257483 7.56575348953795 1.28469298209662e-10 7.57821193576997e-09 13.964593185856
"RHOJ" "RHOJ" 1.88130160869565 7.79147929411765 7.55850225210984 1.32434035866209e-10 7.78970168556315e-09 13.9349388672382
"PTPRB" "PTPRB" 2.04218980830039 9.96018775 7.54719675993123 1.38860522001821e-10 8.13771870480168e-09 13.888708478837
"KHDC4" "KHDC4" -1.01934351849312 10.219907709054 -7.54671090141472 1.3914357294356e-10 8.13771870480168e-09 13.8867218186762
"CMTM2" "CMTM2" 1.56095885375494 5.93281238235294 7.54393351524894 1.40772709638793e-10 8.20960847575322e-09 13.8753653518159
